reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2026-W08-R-108,R-108,nadia.rahma@ampera.com,16229.5942,16176.8587,52.7355,2026-02-16T00:00:00Z,2026-02-22T23:00:00Z,2026-02-22T23:00:00Z,seed_dataset,verified
READ-2026-W09-R-108,R-108,nadia.rahma@ampera.com,16280.2783,16229.5942,50.6841,2026-02-23T00:00:00Z,2026-03-01T23:00:00Z,2026-03-01T23:00:00Z,seed_dataset,verified
READ-2026-W10-R-108,R-108,nadia.rahma@ampera.com,16323.0710,16280.2783,42.7927,2026-03-02T00:00:00Z,2026-03-08T23:00:00Z,2026-03-08T23:00:00Z,seed_dataset,verified
READ-2026-W11-R-108,R-108,nadia.rahma@ampera.com,16367.8451,16323.0710,44.7741,2026-03-09T00:00:00Z,2026-03-15T23:00:00Z,2026-03-15T23:00:00Z,seed_dataset,verified
READ-2026-W12-R-108,R-108,nadia.rahma@ampera.com,16412.8896,16367.8451,45.0445,2026-03-16T00:00:00Z,2026-03-22T23:00:00Z,2026-03-22T23:00:00Z,seed_dataset,verified
READ-2026-W13-R-108,R-108,nadia.rahma@ampera.com,16458.0165,16412.8896,45.1269,2026-03-23T00:00:00Z,2026-03-29T23:00:00Z,2026-03-29T23:00:00Z,seed_dataset,verified
READ-2026-W14-R-108,R-108,nadia.rahma@ampera.com,16503.3702,16458.0165,45.3537,2026-03-30T00:00:00Z,2026-04-05T23:00:00Z,2026-04-05T23:00:00Z,seed_dataset,verified
READ-2026-W15-R-108,R-108,nadia.rahma@ampera.com,16549.0855,16503.3702,45.7153,2026-04-06T00:00:00Z,2026-04-12T23:00:00Z,2026-04-12T23:00:00Z,seed_dataset,verified
READ-2026-W16-R-108,R-108,nadia.rahma@ampera.com,16591.8986,16549.0855,42.8131,2026-04-13T00:00:00Z,2026-04-19T23:00:00Z,2026-04-19T23:00:00Z,seed_dataset,verified
READ-2026-W17-R-108,R-108,nadia.rahma@ampera.com,16634.4154,16591.8986,42.5168,2026-04-20T00:00:00Z,2026-04-26T23:00:00Z,2026-04-26T23:00:00Z,seed_dataset,verified
READ-2026-W18-R-108,R-108,nadia.rahma@ampera.com,16676.5971,16634.4154,42.1817,2026-04-27T00:00:00Z,2026-05-03T23:00:00Z,2026-05-03T23:00:00Z,seed_dataset,verified
READ-2026-W19-R-108,R-108,nadia.rahma@ampera.com,16720.9871,16676.5971,44.3900,2026-05-04T00:00:00Z,2026-05-10T23:00:00Z,2026-05-10T23:00:00Z,seed_dataset,verified
READ-2026-W20-R-108,R-108,nadia.rahma@ampera.com,16764.4509,16720.9871,43.4638,2026-05-11T00:00:00Z,2026-05-17T23:00:00Z,2026-05-17T23:00:00Z,seed_dataset,verified
READ-2026-W21-R-108,R-108,nadia.rahma@ampera.com,16808.3025,16764.4509,43.8516,2026-05-18T00:00:00Z,2026-05-24T23:00:00Z,2026-05-24T23:00:00Z,seed_dataset,verified
READ-2026-W22-R-108,R-108,nadia.rahma@ampera.com,16855.2054,16808.3025,46.9029,2026-05-25T00:00:00Z,2026-05-31T23:00:00Z,2026-05-31T23:00:00Z,seed_dataset,verified
READ-2020-W01-R-109,R-109,agus.saputra@ampera.com,54.1330,0.0000,54.1330,2020-01-01T00:00:00Z,2020-01-05T23:00:00Z,2020-01-05T23:00:00Z,seed_dataset,verified
READ-2020-W02-R-109,R-109,agus.saputra@ampera.com,125.3248,54.1330,71.1918,2020-01-06T00:00:00Z,2020-01-12T23:00:00Z,2020-01-12T23:00:00Z,seed_dataset,verified
READ-2020-W03-R-109,R-109,agus.saputra@ampera.com,195.1415,125.3248,69.8167,2020-01-13T00:00:00Z,2020-01-19T23:00:00Z,2020-01-19T23:00:00Z,seed_dataset,verified
READ-2020-W04-R-109,R-109,agus.saputra@ampera.com,263.8939,195.1415,68.7524,2020-01-20T00:00:00Z,2020-01-26T23:00:00Z,2020-01-26T23:00:00Z,seed_dataset,verified
READ-2020-W05-R-109,R-109,agus.saputra@ampera.com,336.5201,263.8939,72.6262,2020-01-27T00:00:00Z,2020-02-02T23:00:00Z,2020-02-02T23:00:00Z,seed_dataset,verified
READ-2020-W06-R-109,R-109,agus.saputra@ampera.com,408.3946,336.5201,71.8745,2020-02-03T00:00:00Z,2020-02-09T23:00:00Z,2020-02-09T23:00:00Z,seed_dataset,verified
READ-2020-W07-R-109,R-109,agus.saputra@ampera.com,481.1768,408.3946,72.7822,2020-02-10T00:00:00Z,2020-02-16T23:00:00Z,2020-02-16T23:00:00Z,seed_dataset,verified
READ-2020-W08-R-109,R-109,agus.saputra@ampera.com,552.1632,481.1768,70.9864,2020-02-17T00:00:00Z,2020-02-23T23:00:00Z,2020-02-23T23:00:00Z,seed_dataset,verified
READ-2020-W09-R-109,R-109,agus.saputra@ampera.com,620.0472,552.1632,67.8840,2020-02-24T00:00:00Z,2020-03-01T23:00:00Z,2020-03-01T23:00:00Z,seed_dataset,verified
READ-2020-W10-R-109,R-109,agus.saputra@ampera.com,680.0271,620.0472,59.9799,2020-03-02T00:00:00Z,2020-03-08T23:00:00Z,2020-03-08T23:00:00Z,seed_dataset,verified
READ-2020-W11-R-109,R-109,agus.saputra@ampera.com,739.9114,680.0271,59.8843,2020-03-09T00:00:00Z,2020-03-15T23:00:00Z,2020-03-15T23:00:00Z,seed_dataset,verified
READ-2020-W12-R-109,R-109,agus.saputra@ampera.com,802.8834,739.9114,62.9720,2020-03-16T00:00:00Z,2020-03-22T23:00:00Z,2020-03-22T23:00:00Z,seed_dataset,verified
READ-2020-W13-R-109,R-109,agus.saputra@ampera.com,862.3611,802.8834,59.4777,2020-03-23T00:00:00Z,2020-03-29T23:00:00Z,2020-03-29T23:00:00Z,seed_dataset,verified
READ-2020-W14-R-109,R-109,agus.saputra@ampera.com,919.2422,862.3611,56.8811,2020-03-30T00:00:00Z,2020-04-05T23:00:00Z,2020-04-05T23:00:00Z,seed_dataset,verified
READ-2020-W15-R-109,R-109,agus.saputra@ampera.com,977.7201,919.2422,58.4779,2020-04-06T00:00:00Z,2020-04-12T23:00:00Z,2020-04-12T23:00:00Z,seed_dataset,verified
READ-2020-W16-R-109,R-109,agus.saputra@ampera.com,1035.8772,977.7201,58.1571,2020-04-13T00:00:00Z,2020-04-19T23:00:00Z,2020-04-19T23:00:00Z,seed_dataset,verified
READ-2020-W17-R-109,R-109,agus.saputra@ampera.com,1093.4982,1035.8772,57.6210,2020-04-20T00:00:00Z,2020-04-26T23:00:00Z,2020-04-26T23:00:00Z,seed_dataset,verified
READ-2020-W18-R-109,R-109,agus.saputra@ampera.com,1154.4959,1093.4982,60.9977,2020-04-27T00:00:00Z,2020-05-03T23:00:00Z,2020-05-03T23:00:00Z,seed_dataset,verified
READ-2020-W19-R-109,R-109,agus.saputra@ampera.com,1216.0361,1154.4959,61.5402,2020-05-04T00:00:00Z,2020-05-10T23:00:00Z,2020-05-10T23:00:00Z,seed_dataset,verified
READ-2020-W20-R-109,R-109,agus.saputra@ampera.com,1276.5531,1216.0361,60.5170,2020-05-11T00:00:00Z,2020-05-17T23:00:00Z,2020-05-17T23:00:00Z,seed_dataset,verified
READ-2020-W21-R-109,R-109,agus.saputra@ampera.com,1334.1146,1276.5531,57.5615,2020-05-18T00:00:00Z,2020-05-24T23:00:00Z,2020-05-24T23:00:00Z,seed_dataset,verified
READ-2020-W22-R-109,R-109,agus.saputra@ampera.com,1391.7802,1334.1146,57.6656,2020-05-25T00:00:00Z,2020-05-31T23:00:00Z,2020-05-31T23:00:00Z,seed_dataset,verified
READ-2020-W23-R-109,R-109,agus.saputra@ampera.com,1468.5138,1391.7802,76.7336,2020-06-01T00:00:00Z,2020-06-07T23:00:00Z,2020-06-07T23:00:00Z,seed_dataset,verified
READ-2020-W24-R-109,R-109,agus.saputra@ampera.com,1542.1617,1468.5138,73.6479,2020-06-08T00:00:00Z,2020-06-14T23:00:00Z,2020-06-14T23:00:00Z,seed_dataset,verified
READ-2020-W25-R-109,R-109,agus.saputra@ampera.com,1618.2778,1542.1617,76.1161,2020-06-15T00:00:00Z,2020-06-21T23:00:00Z,2020-06-21T23:00:00Z,seed_dataset,verified
READ-2020-W26-R-109,R-109,agus.saputra@ampera.com,1695.7693,1618.2778,77.4915,2020-06-22T00:00:00Z,2020-06-28T23:00:00Z,2020-06-28T23:00:00Z,seed_dataset,verified
READ-2020-W27-R-109,R-109,agus.saputra@ampera.com,1768.9384,1695.7693,73.1691,2020-06-29T00:00:00Z,2020-07-05T23:00:00Z,2020-07-05T23:00:00Z,seed_dataset,verified
READ-2020-W28-R-109,R-109,agus.saputra@ampera.com,1844.4600,1768.9384,75.5216,2020-07-06T00:00:00Z,2020-07-12T23:00:00Z,2020-07-12T23:00:00Z,seed_dataset,verified
READ-2020-W29-R-109,R-109,agus.saputra@ampera.com,1916.9966,1844.4600,72.5366,2020-07-13T00:00:00Z,2020-07-19T23:00:00Z,2020-07-19T23:00:00Z,seed_dataset,verified
READ-2020-W30-R-109,R-109,agus.saputra@ampera.com,1992.1798,1916.9966,75.1832,2020-07-20T00:00:00Z,2020-07-26T23:00:00Z,2020-07-26T23:00:00Z,seed_dataset,verified
READ-2020-W31-R-109,R-109,agus.saputra@ampera.com,2065.1391,1992.1798,72.9593,2020-07-27T00:00:00Z,2020-08-02T23:00:00Z,2020-08-02T23:00:00Z,seed_dataset,verified
READ-2020-W32-R-109,R-109,agus.saputra@ampera.com,2139.7525,2065.1391,74.6134,2020-08-03T00:00:00Z,2020-08-09T23:00:00Z,2020-08-09T23:00:00Z,seed_dataset,verified
READ-2020-W33-R-109,R-109,agus.saputra@ampera.com,2219.3027,2139.7525,79.5502,2020-08-10T00:00:00Z,2020-08-16T23:00:00Z,2020-08-16T23:00:00Z,seed_dataset,verified
READ-2020-W34-R-109,R-109,agus.saputra@ampera.com,2293.5029,2219.3027,74.2002,2020-08-17T00:00:00Z,2020-08-23T23:00:00Z,2020-08-23T23:00:00Z,seed_dataset,verified
READ-2020-W35-R-109,R-109,agus.saputra@ampera.com,2368.9541,2293.5029,75.4512,2020-08-24T00:00:00Z,2020-08-30T23:00:00Z,2020-08-30T23:00:00Z,seed_dataset,verified
READ-2020-W36-R-109,R-109,agus.saputra@ampera.com,2443.0698,2368.9541,74.1157,2020-08-31T00:00:00Z,2020-09-06T23:00:00Z,2020-09-06T23:00:00Z,seed_dataset,verified
READ-2020-W37-R-109,R-109,agus.saputra@ampera.com,2517.6206,2443.0698,74.5508,2020-09-07T00:00:00Z,2020-09-13T23:00:00Z,2020-09-13T23:00:00Z,seed_dataset,verified
READ-2020-W38-R-109,R-109,agus.saputra@ampera.com,2590.8312,2517.6206,73.2106,2020-09-14T00:00:00Z,2020-09-20T23:00:00Z,2020-09-20T23:00:00Z,seed_dataset,verified
READ-2020-W39-R-109,R-109,agus.saputra@ampera.com,2662.7554,2590.8312,71.9242,2020-09-21T00:00:00Z,2020-09-27T23:00:00Z,2020-09-27T23:00:00Z,seed_dataset,verified
READ-2020-W40-R-109,R-109,agus.saputra@ampera.com,2726.4087,2662.7554,63.6533,2020-09-28T00:00:00Z,2020-10-04T23:00:00Z,2020-10-04T23:00:00Z,seed_dataset,verified
READ-2020-W41-R-109,R-109,agus.saputra@ampera.com,2785.7531,2726.4087,59.3444,2020-10-05T00:00:00Z,2020-10-11T23:00:00Z,2020-10-11T23:00:00Z,seed_dataset,verified
READ-2020-W42-R-109,R-109,agus.saputra@ampera.com,2844.9431,2785.7531,59.1900,2020-10-12T00:00:00Z,2020-10-18T23:00:00Z,2020-10-18T23:00:00Z,seed_dataset,verified
READ-2020-W43-R-109,R-109,agus.saputra@ampera.com,2904.5594,2844.9431,59.6163,2020-10-19T00:00:00Z,2020-10-25T23:00:00Z,2020-10-25T23:00:00Z,seed_dataset,verified
READ-2020-W44-R-109,R-109,agus.saputra@ampera.com,2962.8921,2904.5594,58.3327,2020-10-26T00:00:00Z,2020-11-01T23:00:00Z,2020-11-01T23:00:00Z,seed_dataset,verified
READ-2020-W45-R-109,R-109,agus.saputra@ampera.com,3022.7921,2962.8921,59.9000,2020-11-02T00:00:00Z,2020-11-08T23:00:00Z,2020-11-08T23:00:00Z,seed_dataset,verified
READ-2020-W46-R-109,R-109,agus.saputra@ampera.com,3080.3641,3022.7921,57.5720,2020-11-09T00:00:00Z,2020-11-15T23:00:00Z,2020-11-15T23:00:00Z,seed_dataset,verified
READ-2020-W47-R-109,R-109,agus.saputra@ampera.com,3139.6808,3080.3641,59.3167,2020-11-16T00:00:00Z,2020-11-22T23:00:00Z,2020-11-22T23:00:00Z,seed_dataset,verified
READ-2020-W48-R-109,R-109,agus.saputra@ampera.com,3198.6753,3139.6808,58.9945,2020-11-23T00:00:00Z,2020-11-29T23:00:00Z,2020-11-29T23:00:00Z,seed_dataset,verified
READ-2020-W49-R-109,R-109,agus.saputra@ampera.com,3269.0534,3198.6753,70.3781,2020-11-30T00:00:00Z,2020-12-06T23:00:00Z,2020-12-06T23:00:00Z,seed_dataset,verified
READ-2020-W50-R-109,R-109,agus.saputra@ampera.com,3341.0728,3269.0534,72.0194,2020-12-07T00:00:00Z,2020-12-13T23:00:00Z,2020-12-13T23:00:00Z,seed_dataset,verified
READ-2020-W51-R-109,R-109,agus.saputra@ampera.com,3412.2808,3341.0728,71.2080,2020-12-14T00:00:00Z,2020-12-20T23:00:00Z,2020-12-20T23:00:00Z,seed_dataset,verified
READ-2020-W52-R-109,R-109,agus.saputra@ampera.com,3482.3069,3412.2808,70.0261,2020-12-21T00:00:00Z,2020-12-27T23:00:00Z,2020-12-27T23:00:00Z,seed_dataset,verified
READ-2020-W53-R-109,R-109,agus.saputra@ampera.com,3552.7913,3482.3069,70.4844,2020-12-28T00:00:00Z,2021-01-03T23:00:00Z,2021-01-03T23:00:00Z,seed_dataset,verified
READ-2021-W01-R-109,R-109,agus.saputra@ampera.com,3621.9093,3552.7913,69.1180,2021-01-04T00:00:00Z,2021-01-10T23:00:00Z,2021-01-10T23:00:00Z,seed_dataset,verified
READ-2021-W02-R-109,R-109,agus.saputra@ampera.com,3695.4979,3621.9093,73.5886,2021-01-11T00:00:00Z,2021-01-17T23:00:00Z,2021-01-17T23:00:00Z,seed_dataset,verified
READ-2021-W03-R-109,R-109,agus.saputra@ampera.com,3768.1250,3695.4979,72.6271,2021-01-18T00:00:00Z,2021-01-24T23:00:00Z,2021-01-24T23:00:00Z,seed_dataset,verified
READ-2021-W04-R-109,R-109,agus.saputra@ampera.com,3839.5097,3768.1250,71.3847,2021-01-25T00:00:00Z,2021-01-31T23:00:00Z,2021-01-31T23:00:00Z,seed_dataset,verified
READ-2021-W05-R-109,R-109,agus.saputra@ampera.com,3910.9707,3839.5097,71.4610,2021-02-01T00:00:00Z,2021-02-07T23:00:00Z,2021-02-07T23:00:00Z,seed_dataset,verified
READ-2021-W06-R-109,R-109,agus.saputra@ampera.com,3982.3826,3910.9707,71.4119,2021-02-08T00:00:00Z,2021-02-14T23:00:00Z,2021-02-14T23:00:00Z,seed_dataset,verified
READ-2021-W07-R-109,R-109,agus.saputra@ampera.com,4053.1412,3982.3826,70.7586,2021-02-15T00:00:00Z,2021-02-21T23:00:00Z,2021-02-21T23:00:00Z,seed_dataset,verified
READ-2021-W08-R-109,R-109,agus.saputra@ampera.com,4124.3863,4053.1412,71.2451,2021-02-22T00:00:00Z,2021-02-28T23:00:00Z,2021-02-28T23:00:00Z,seed_dataset,verified
READ-2021-W09-R-109,R-109,agus.saputra@ampera.com,4181.8918,4124.3863,57.5055,2021-03-01T00:00:00Z,2021-03-07T23:00:00Z,2021-03-07T23:00:00Z,seed_dataset,verified
READ-2021-W10-R-109,R-109,agus.saputra@ampera.com,4240.1325,4181.8918,58.2407,2021-03-08T00:00:00Z,2021-03-14T23:00:00Z,2021-03-14T23:00:00Z,seed_dataset,verified
READ-2021-W11-R-109,R-109,agus.saputra@ampera.com,4299.5502,4240.1325,59.4177,2021-03-15T00:00:00Z,2021-03-21T23:00:00Z,2021-03-21T23:00:00Z,seed_dataset,verified
READ-2021-W12-R-109,R-109,agus.saputra@ampera.com,4359.5368,4299.5502,59.9866,2021-03-22T00:00:00Z,2021-03-28T23:00:00Z,2021-03-28T23:00:00Z,seed_dataset,verified
READ-2021-W13-R-109,R-109,agus.saputra@ampera.com,4418.4695,4359.5368,58.9327,2021-03-29T00:00:00Z,2021-04-04T23:00:00Z,2021-04-04T23:00:00Z,seed_dataset,verified
READ-2021-W14-R-109,R-109,agus.saputra@ampera.com,4476.4680,4418.4695,57.9985,2021-04-05T00:00:00Z,2021-04-11T23:00:00Z,2021-04-11T23:00:00Z,seed_dataset,verified
READ-2021-W15-R-109,R-109,agus.saputra@ampera.com,4536.8534,4476.4680,60.3854,2021-04-12T00:00:00Z,2021-04-18T23:00:00Z,2021-04-18T23:00:00Z,seed_dataset,verified
READ-2021-W16-R-109,R-109,agus.saputra@ampera.com,4595.8338,4536.8534,58.9804,2021-04-19T00:00:00Z,2021-04-25T23:00:00Z,2021-04-25T23:00:00Z,seed_dataset,verified
READ-2021-W17-R-109,R-109,agus.saputra@ampera.com,4653.2550,4595.8338,57.4212,2021-04-26T00:00:00Z,2021-05-02T23:00:00Z,2021-05-02T23:00:00Z,seed_dataset,verified
READ-2021-W18-R-109,R-109,agus.saputra@ampera.com,4711.0582,4653.2550,57.8032,2021-05-03T00:00:00Z,2021-05-09T23:00:00Z,2021-05-09T23:00:00Z,seed_dataset,verified
READ-2021-W19-R-109,R-109,agus.saputra@ampera.com,4772.1414,4711.0582,61.0832,2021-05-10T00:00:00Z,2021-05-16T23:00:00Z,2021-05-16T23:00:00Z,seed_dataset,verified
READ-2021-W20-R-109,R-109,agus.saputra@ampera.com,4831.3272,4772.1414,59.1858,2021-05-17T00:00:00Z,2021-05-23T23:00:00Z,2021-05-23T23:00:00Z,seed_dataset,verified
READ-2021-W21-R-109,R-109,agus.saputra@ampera.com,4894.3738,4831.3272,63.0466,2021-05-24T00:00:00Z,2021-05-30T23:00:00Z,2021-05-30T23:00:00Z,seed_dataset,verified
READ-2021-W22-R-109,R-109,agus.saputra@ampera.com,4966.9887,4894.3738,72.6149,2021-05-31T00:00:00Z,2021-06-06T23:00:00Z,2021-06-06T23:00:00Z,seed_dataset,verified
READ-2021-W23-R-109,R-109,agus.saputra@ampera.com,5041.8306,4966.9887,74.8419,2021-06-07T00:00:00Z,2021-06-13T23:00:00Z,2021-06-13T23:00:00Z,seed_dataset,verified
READ-2021-W24-R-109,R-109,agus.saputra@ampera.com,5119.3357,5041.8306,77.5051,2021-06-14T00:00:00Z,2021-06-20T23:00:00Z,2021-06-20T23:00:00Z,seed_dataset,verified
READ-2021-W25-R-109,R-109,agus.saputra@ampera.com,5192.9789,5119.3357,73.6432,2021-06-21T00:00:00Z,2021-06-27T23:00:00Z,2021-06-27T23:00:00Z,seed_dataset,verified
READ-2021-W26-R-109,R-109,agus.saputra@ampera.com,5271.4468,5192.9789,78.4679,2021-06-28T00:00:00Z,2021-07-04T23:00:00Z,2021-07-04T23:00:00Z,seed_dataset,verified
READ-2021-W27-R-109,R-109,agus.saputra@ampera.com,5343.6599,5271.4468,72.2131,2021-07-05T00:00:00Z,2021-07-11T23:00:00Z,2021-07-11T23:00:00Z,seed_dataset,verified
READ-2021-W28-R-109,R-109,agus.saputra@ampera.com,5419.5513,5343.6599,75.8914,2021-07-12T00:00:00Z,2021-07-18T23:00:00Z,2021-07-18T23:00:00Z,seed_dataset,verified
READ-2021-W29-R-109,R-109,agus.saputra@ampera.com,5492.0009,5419.5513,72.4496,2021-07-19T00:00:00Z,2021-07-25T23:00:00Z,2021-07-25T23:00:00Z,seed_dataset,verified
READ-2021-W30-R-109,R-109,agus.saputra@ampera.com,5568.8889,5492.0009,76.8880,2021-07-26T00:00:00Z,2021-08-01T23:00:00Z,2021-08-01T23:00:00Z,seed_dataset,verified
READ-2021-W31-R-109,R-109,agus.saputra@ampera.com,5647.6310,5568.8889,78.7421,2021-08-02T00:00:00Z,2021-08-08T23:00:00Z,2021-08-08T23:00:00Z,seed_dataset,verified
READ-2021-W32-R-109,R-109,agus.saputra@ampera.com,5719.8497,5647.6310,72.2187,2021-08-09T00:00:00Z,2021-08-15T23:00:00Z,2021-08-15T23:00:00Z,seed_dataset,verified
READ-2021-W33-R-109,R-109,agus.saputra@ampera.com,5793.5968,5719.8497,73.7471,2021-08-16T00:00:00Z,2021-08-22T23:00:00Z,2021-08-22T23:00:00Z,seed_dataset,verified
READ-2021-W34-R-109,R-109,agus.saputra@ampera.com,5869.8421,5793.5968,76.2453,2021-08-23T00:00:00Z,2021-08-29T23:00:00Z,2021-08-29T23:00:00Z,seed_dataset,verified
READ-2021-W35-R-109,R-109,agus.saputra@ampera.com,5948.6446,5869.8421,78.8025,2021-08-30T00:00:00Z,2021-09-05T23:00:00Z,2021-09-05T23:00:00Z,seed_dataset,verified
READ-2021-W36-R-109,R-109,agus.saputra@ampera.com,6026.0232,5948.6446,77.3786,2021-09-06T00:00:00Z,2021-09-12T23:00:00Z,2021-09-12T23:00:00Z,seed_dataset,verified
READ-2021-W37-R-109,R-109,agus.saputra@ampera.com,6098.7381,6026.0232,72.7149,2021-09-13T00:00:00Z,2021-09-19T23:00:00Z,2021-09-19T23:00:00Z,seed_dataset,verified
READ-2021-W38-R-109,R-109,agus.saputra@ampera.com,6177.7949,6098.7381,79.0568,2021-09-20T00:00:00Z,2021-09-26T23:00:00Z,2021-09-26T23:00:00Z,seed_dataset,verified
READ-2021-W39-R-109,R-109,agus.saputra@ampera.com,6242.5068,6177.7949,64.7119,2021-09-27T00:00:00Z,2021-10-03T23:00:00Z,2021-10-03T23:00:00Z,seed_dataset,verified
READ-2021-W40-R-109,R-109,agus.saputra@ampera.com,6302.9292,6242.5068,60.4224,2021-10-04T00:00:00Z,2021-10-10T23:00:00Z,2021-10-10T23:00:00Z,seed_dataset,verified
READ-2021-W41-R-109,R-109,agus.saputra@ampera.com,6363.3082,6302.9292,60.3790,2021-10-11T00:00:00Z,2021-10-17T23:00:00Z,2021-10-17T23:00:00Z,seed_dataset,verified
READ-2021-W42-R-109,R-109,agus.saputra@ampera.com,6425.8597,6363.3082,62.5515,2021-10-18T00:00:00Z,2021-10-24T23:00:00Z,2021-10-24T23:00:00Z,seed_dataset,verified
READ-2021-W43-R-109,R-109,agus.saputra@ampera.com,6484.7302,6425.8597,58.8705,2021-10-25T00:00:00Z,2021-10-31T23:00:00Z,2021-10-31T23:00:00Z,seed_dataset,verified
READ-2021-W44-R-109,R-109,agus.saputra@ampera.com,6543.5938,6484.7302,58.8636,2021-11-01T00:00:00Z,2021-11-07T23:00:00Z,2021-11-07T23:00:00Z,seed_dataset,verified
READ-2021-W45-R-109,R-109,agus.saputra@ampera.com,6602.7389,6543.5938,59.1451,2021-11-08T00:00:00Z,2021-11-14T23:00:00Z,2021-11-14T23:00:00Z,seed_dataset,verified
READ-2021-W46-R-109,R-109,agus.saputra@ampera.com,6665.3075,6602.7389,62.5686,2021-11-15T00:00:00Z,2021-11-21T23:00:00Z,2021-11-21T23:00:00Z,seed_dataset,verified
READ-2021-W47-R-109,R-109,agus.saputra@ampera.com,6724.0919,6665.3075,58.7844,2021-11-22T00:00:00Z,2021-11-28T23:00:00Z,2021-11-28T23:00:00Z,seed_dataset,verified
READ-2021-W48-R-109,R-109,agus.saputra@ampera.com,6792.1490,6724.0919,68.0571,2021-11-29T00:00:00Z,2021-12-05T23:00:00Z,2021-12-05T23:00:00Z,seed_dataset,verified
READ-2021-W49-R-109,R-109,agus.saputra@ampera.com,6863.7686,6792.1490,71.6196,2021-12-06T00:00:00Z,2021-12-12T23:00:00Z,2021-12-12T23:00:00Z,seed_dataset,verified
READ-2021-W50-R-109,R-109,agus.saputra@ampera.com,6937.1592,6863.7686,73.3906,2021-12-13T00:00:00Z,2021-12-19T23:00:00Z,2021-12-19T23:00:00Z,seed_dataset,verified
READ-2021-W51-R-109,R-109,agus.saputra@ampera.com,7008.4608,6937.1592,71.3016,2021-12-20T00:00:00Z,2021-12-26T23:00:00Z,2021-12-26T23:00:00Z,seed_dataset,verified
READ-2021-W52-R-109,R-109,agus.saputra@ampera.com,7081.8770,7008.4608,73.4162,2021-12-27T00:00:00Z,2022-01-02T23:00:00Z,2022-01-02T23:00:00Z,seed_dataset,verified
READ-2022-W01-R-109,R-109,agus.saputra@ampera.com,7153.0089,7081.8770,71.1319,2022-01-03T00:00:00Z,2022-01-09T23:00:00Z,2022-01-09T23:00:00Z,seed_dataset,verified
READ-2022-W02-R-109,R-109,agus.saputra@ampera.com,7231.4366,7153.0089,78.4277,2022-01-10T00:00:00Z,2022-01-16T23:00:00Z,2022-01-16T23:00:00Z,seed_dataset,verified
READ-2022-W03-R-109,R-109,agus.saputra@ampera.com,7304.3270,7231.4366,72.8904,2022-01-17T00:00:00Z,2022-01-23T23:00:00Z,2022-01-23T23:00:00Z,seed_dataset,verified
READ-2022-W04-R-109,R-109,agus.saputra@ampera.com,7375.7287,7304.3270,71.4017,2022-01-24T00:00:00Z,2022-01-30T23:00:00Z,2022-01-30T23:00:00Z,seed_dataset,verified
READ-2022-W05-R-109,R-109,agus.saputra@ampera.com,7448.4115,7375.7287,72.6828,2022-01-31T00:00:00Z,2022-02-06T23:00:00Z,2022-02-06T23:00:00Z,seed_dataset,verified
READ-2022-W06-R-109,R-109,agus.saputra@ampera.com,7518.8224,7448.4115,70.4109,2022-02-07T00:00:00Z,2022-02-13T23:00:00Z,2022-02-13T23:00:00Z,seed_dataset,verified
READ-2022-W07-R-109,R-109,agus.saputra@ampera.com,7590.3536,7518.8224,71.5312,2022-02-14T00:00:00Z,2022-02-20T23:00:00Z,2022-02-20T23:00:00Z,seed_dataset,verified
READ-2022-W08-R-109,R-109,agus.saputra@ampera.com,7661.9353,7590.3536,71.5817,2022-02-21T00:00:00Z,2022-02-27T23:00:00Z,2022-02-27T23:00:00Z,seed_dataset,verified
READ-2022-W09-R-109,R-109,agus.saputra@ampera.com,7720.1541,7661.9353,58.2188,2022-02-28T00:00:00Z,2022-03-06T23:00:00Z,2022-03-06T23:00:00Z,seed_dataset,verified
READ-2022-W10-R-109,R-109,agus.saputra@ampera.com,7778.3273,7720.1541,58.1732,2022-03-07T00:00:00Z,2022-03-13T23:00:00Z,2022-03-13T23:00:00Z,seed_dataset,verified
READ-2022-W11-R-109,R-109,agus.saputra@ampera.com,7839.1020,7778.3273,60.7747,2022-03-14T00:00:00Z,2022-03-20T23:00:00Z,2022-03-20T23:00:00Z,seed_dataset,verified
READ-2022-W12-R-109,R-109,agus.saputra@ampera.com,7897.4923,7839.1020,58.3903,2022-03-21T00:00:00Z,2022-03-27T23:00:00Z,2022-03-27T23:00:00Z,seed_dataset,verified
READ-2022-W13-R-109,R-109,agus.saputra@ampera.com,7956.1264,7897.4923,58.6341,2022-03-28T00:00:00Z,2022-04-03T23:00:00Z,2022-04-03T23:00:00Z,seed_dataset,verified
READ-2022-W14-R-109,R-109,agus.saputra@ampera.com,8015.6286,7956.1264,59.5022,2022-04-04T00:00:00Z,2022-04-10T23:00:00Z,2022-04-10T23:00:00Z,seed_dataset,verified
READ-2022-W15-R-109,R-109,agus.saputra@ampera.com,8074.5745,8015.6286,58.9459,2022-04-11T00:00:00Z,2022-04-17T23:00:00Z,2022-04-17T23:00:00Z,seed_dataset,verified
READ-2022-W16-R-109,R-109,agus.saputra@ampera.com,8134.6978,8074.5745,60.1233,2022-04-18T00:00:00Z,2022-04-24T23:00:00Z,2022-04-24T23:00:00Z,seed_dataset,verified
