reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2016-W14-R-105,R-105,andi.wijaya@ampera.local,1414.8060,1373.1760,41.6300,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-105,R-105,andi.wijaya@ampera.local,1457.1910,1414.8060,42.3850,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-105,R-105,andi.wijaya@ampera.local,1498.8210,1457.1910,41.6300,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-105,R-105,andi.wijaya@ampera.local,1554.3160,1498.8210,55.4950,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-105,R-105,andi.wijaya@ampera.local,1597.7540,1554.3160,43.4380,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-105,R-105,andi.wijaya@ampera.local,1638.9240,1597.7540,41.1700,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
READ-2016-W20-R-105,R-105,andi.wijaya@ampera.local,1655.2330,1638.9240,16.3090,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-105,R-105,andi.wijaya@ampera.local,1683.7890,1655.2330,28.5560,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-105,R-105,andi.wijaya@ampera.local,1721.9690,1683.7890,38.1800,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-105,R-105,andi.wijaya@ampera.local,1765.0790,1721.9690,43.1100,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-105,R-105,andi.wijaya@ampera.local,1810.2410,1765.0790,45.1620,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-105,R-105,andi.wijaya@ampera.local,1856.7690,1810.2410,46.5280,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-105,R-105,andi.wijaya@ampera.local,1906.1660,1856.7690,49.3970,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-105,R-105,andi.wijaya@ampera.local,1944.0210,1906.1660,37.8550,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-105,R-105,andi.wijaya@ampera.local,1986.8490,1944.0210,42.8280,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-105,R-105,andi.wijaya@ampera.local,2031.6190,1986.8490,44.7700,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-105,R-105,andi.wijaya@ampera.local,2072.5210,2031.6190,40.9020,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-105,R-105,andi.wijaya@ampera.local,2095.3860,2072.5210,22.8650,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-105,R-105,andi.wijaya@ampera.local,2113.4490,2095.3860,18.0630,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-105,R-105,andi.wijaya@ampera.local,2149.0410,2113.4490,35.5920,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-105,R-105,andi.wijaya@ampera.local,2195.1790,2149.0410,46.1380,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-105,R-105,andi.wijaya@ampera.local,2224.9260,2195.1790,29.7470,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-105,R-105,andi.wijaya@ampera.local,2259.0740,2224.9260,34.1480,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-105,R-105,andi.wijaya@ampera.local,2302.2160,2259.0740,43.1420,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-105,R-105,andi.wijaya@ampera.local,2340.2960,2302.2160,38.0800,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-105,R-105,andi.wijaya@ampera.local,2382.6060,2340.2960,42.3100,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-105,R-105,andi.wijaya@ampera.local,2432.4460,2382.6060,49.8400,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-105,R-105,andi.wijaya@ampera.local,2489.9310,2432.4460,57.4850,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-105,R-105,andi.wijaya@ampera.local,2548.4390,2489.9310,58.5080,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-105,R-105,andi.wijaya@ampera.local,2605.3740,2548.4390,56.9350,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-105,R-105,andi.wijaya@ampera.local,2661.4390,2605.3740,56.0650,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-105,R-105,andi.wijaya@ampera.local,2722.5590,2661.4390,61.1200,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-105,R-105,andi.wijaya@ampera.local,2782.7190,2722.5590,60.1600,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-105,R-105,andi.wijaya@ampera.local,2845.9690,2782.7190,63.2500,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-105,R-105,andi.wijaya@ampera.local,2913.9390,2845.9690,67.9700,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-105,R-105,andi.wijaya@ampera.local,2980.3210,2913.9390,66.3820,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-105,R-105,andi.wijaya@ampera.local,3047.7490,2980.3210,67.4280,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-105,R-105,andi.wijaya@ampera.local,3114.0340,3047.7490,66.2850,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-105,R-105,andi.wijaya@ampera.local,3186.0410,3114.0340,72.0070,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-105,R-105,andi.wijaya@ampera.local,3258.5260,3186.0410,72.4850,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-105,R-105,andi.wijaya@ampera.local,3316.2690,3258.5260,57.7430,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-105,R-105,andi.wijaya@ampera.local,3383.0490,3316.2690,66.7800,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-105,R-105,andi.wijaya@ampera.local,3452.8690,3383.0490,69.8200,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-105,R-105,andi.wijaya@ampera.local,3522.2890,3452.8690,69.4200,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-105,R-105,andi.wijaya@ampera.local,3591.6990,3522.2890,69.4100,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-105,R-105,andi.wijaya@ampera.local,3654.7290,3591.6990,63.0300,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-105,R-105,andi.wijaya@ampera.local,3726.9310,3654.7290,72.2020,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-105,R-105,andi.wijaya@ampera.local,3798.9610,3726.9310,72.0300,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-105,R-105,andi.wijaya@ampera.local,3865.2310,3798.9610,66.2700,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-105,R-105,andi.wijaya@ampera.local,3914.1960,3865.2310,48.9650,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-105,R-105,andi.wijaya@ampera.local,3968.5060,3914.1960,54.3100,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-105,R-105,andi.wijaya@ampera.local,4012.9410,3968.5060,44.4350,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-105,R-105,andi.wijaya@ampera.local,4046.9260,4012.9410,33.9850,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-105,R-105,andi.wijaya@ampera.local,4084.1060,4046.9260,37.1800,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-105,R-105,andi.wijaya@ampera.local,4141.0030,4084.1060,56.8970,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-105,R-105,andi.wijaya@ampera.local,4198.7460,4141.0030,57.7430,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
READ-2017-W18-R-105,R-105,andi.wijaya@ampera.local,4259.6960,4198.7460,60.9500,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-105,R-105,andi.wijaya@ampera.local,4308.1310,4259.6960,48.4350,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-105,R-105,andi.wijaya@ampera.local,4349.4210,4308.1310,41.2900,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-105,R-105,andi.wijaya@ampera.local,4385.5260,4349.4210,36.1050,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-105,R-105,andi.wijaya@ampera.local,4430.6210,4385.5260,45.0950,2017-05-29T00:00:00Z,2017-06-04T23:00:00Z,2017-06-04T23:00:00Z,seed_dataset,verified
READ-2017-W23-R-105,R-105,andi.wijaya@ampera.local,4447.5560,4430.6210,16.9350,2017-06-05T00:00:00Z,2017-06-11T23:00:00Z,2017-06-11T23:00:00Z,seed_dataset,verified
READ-2017-W24-R-105,R-105,andi.wijaya@ampera.local,4478.3810,4447.5560,30.8250,2017-06-12T00:00:00Z,2017-06-18T23:00:00Z,2017-06-18T23:00:00Z,seed_dataset,verified
READ-2017-W25-R-105,R-105,andi.wijaya@ampera.local,4521.9310,4478.3810,43.5500,2017-06-19T00:00:00Z,2017-06-25T23:00:00Z,2017-06-25T23:00:00Z,seed_dataset,verified
READ-2017-W26-R-105,R-105,andi.wijaya@ampera.local,4574.9160,4521.9310,52.9850,2017-06-26T00:00:00Z,2017-07-02T23:00:00Z,2017-07-02T23:00:00Z,seed_dataset,verified
READ-2017-W27-R-105,R-105,andi.wijaya@ampera.local,4628.2960,4574.9160,53.3800,2017-07-03T00:00:00Z,2017-07-09T23:00:00Z,2017-07-09T23:00:00Z,seed_dataset,verified
READ-2017-W28-R-105,R-105,andi.wijaya@ampera.local,4670.7560,4628.2960,42.4600,2017-07-10T00:00:00Z,2017-07-16T23:00:00Z,2017-07-16T23:00:00Z,seed_dataset,verified
READ-2017-W29-R-105,R-105,andi.wijaya@ampera.local,4719.9160,4670.7560,49.1600,2017-07-17T00:00:00Z,2017-07-23T23:00:00Z,2017-07-23T23:00:00Z,seed_dataset,verified
READ-2017-W30-R-105,R-105,andi.wijaya@ampera.local,4772.4360,4719.9160,52.5200,2017-07-24T00:00:00Z,2017-07-30T23:00:00Z,2017-07-30T23:00:00Z,seed_dataset,verified
READ-2017-W31-R-105,R-105,andi.wijaya@ampera.local,4808.5560,4772.4360,36.1200,2017-07-31T00:00:00Z,2017-08-06T23:00:00Z,2017-08-06T23:00:00Z,seed_dataset,verified
READ-2017-W32-R-105,R-105,andi.wijaya@ampera.local,4856.4860,4808.5560,47.9300,2017-08-07T00:00:00Z,2017-08-13T23:00:00Z,2017-08-13T23:00:00Z,seed_dataset,verified
READ-2017-W33-R-105,R-105,andi.wijaya@ampera.local,4883.7560,4856.4860,27.2700,2017-08-14T00:00:00Z,2017-08-20T23:00:00Z,2017-08-20T23:00:00Z,seed_dataset,verified
READ-2017-W34-R-105,R-105,andi.wijaya@ampera.local,4924.7260,4883.7560,40.9700,2017-08-21T00:00:00Z,2017-08-27T23:00:00Z,2017-08-27T23:00:00Z,seed_dataset,verified
READ-2017-W35-R-105,R-105,andi.wijaya@ampera.local,4960.0910,4924.7260,35.3650,2017-08-28T00:00:00Z,2017-09-03T23:00:00Z,2017-09-03T23:00:00Z,seed_dataset,verified
READ-2017-W36-R-105,R-105,andi.wijaya@ampera.local,5021.9360,4960.0910,61.8450,2017-09-04T00:00:00Z,2017-09-10T23:00:00Z,2017-09-10T23:00:00Z,seed_dataset,verified
READ-2017-W37-R-105,R-105,andi.wijaya@ampera.local,5068.5860,5021.9360,46.6500,2017-09-11T00:00:00Z,2017-09-17T23:00:00Z,2017-09-17T23:00:00Z,seed_dataset,verified
READ-2017-W38-R-105,R-105,andi.wijaya@ampera.local,5109.7960,5068.5860,41.2100,2017-09-18T00:00:00Z,2017-09-24T23:00:00Z,2017-09-24T23:00:00Z,seed_dataset,verified
READ-2017-W39-R-105,R-105,andi.wijaya@ampera.local,5153.0660,5109.7960,43.2700,2017-09-25T00:00:00Z,2017-10-01T23:00:00Z,2017-10-01T23:00:00Z,seed_dataset,verified
READ-2017-W40-R-105,R-105,andi.wijaya@ampera.local,5208.1610,5153.0660,55.0950,2017-10-02T00:00:00Z,2017-10-08T23:00:00Z,2017-10-08T23:00:00Z,seed_dataset,verified
READ-2017-W41-R-105,R-105,andi.wijaya@ampera.local,5267.4110,5208.1610,59.2500,2017-10-09T00:00:00Z,2017-10-15T23:00:00Z,2017-10-15T23:00:00Z,seed_dataset,verified
READ-2017-W42-R-105,R-105,andi.wijaya@ampera.local,5322.2560,5267.4110,54.8450,2017-10-16T00:00:00Z,2017-10-22T23:00:00Z,2017-10-22T23:00:00Z,seed_dataset,verified
READ-2017-W43-R-105,R-105,andi.wijaya@ampera.local,5374.1860,5322.2560,51.9300,2017-10-23T00:00:00Z,2017-10-29T23:00:00Z,2017-10-29T23:00:00Z,seed_dataset,verified
READ-2017-W44-R-105,R-105,andi.wijaya@ampera.local,5435.4310,5374.1860,61.2450,2017-10-30T00:00:00Z,2017-11-05T23:00:00Z,2017-11-05T23:00:00Z,seed_dataset,verified
READ-2017-W45-R-105,R-105,andi.wijaya@ampera.local,5508.7310,5435.4310,73.3000,2017-11-06T00:00:00Z,2017-11-12T23:00:00Z,2017-11-12T23:00:00Z,seed_dataset,verified
READ-2017-W46-R-105,R-105,andi.wijaya@ampera.local,5576.1010,5508.7310,67.3700,2017-11-13T00:00:00Z,2017-11-19T23:00:00Z,2017-11-19T23:00:00Z,seed_dataset,verified
READ-2017-W47-R-105,R-105,andi.wijaya@ampera.local,5631.7560,5576.1010,55.6550,2017-11-20T00:00:00Z,2017-11-26T23:00:00Z,2017-11-26T23:00:00Z,seed_dataset,verified
READ-2017-W48-R-105,R-105,andi.wijaya@ampera.local,5702.7310,5631.7560,70.9750,2017-11-27T00:00:00Z,2017-12-03T23:00:00Z,2017-12-03T23:00:00Z,seed_dataset,verified
READ-2017-W49-R-105,R-105,andi.wijaya@ampera.local,5771.5370,5702.7310,68.8060,2017-12-04T00:00:00Z,2017-12-10T23:00:00Z,2017-12-10T23:00:00Z,seed_dataset,verified
READ-2017-W50-R-105,R-105,andi.wijaya@ampera.local,5830.6060,5771.5370,59.0690,2017-12-11T00:00:00Z,2017-12-17T23:00:00Z,2017-12-17T23:00:00Z,seed_dataset,verified
READ-2017-W51-R-105,R-105,andi.wijaya@ampera.local,5901.0610,5830.6060,70.4550,2017-12-18T00:00:00Z,2017-12-24T23:00:00Z,2017-12-24T23:00:00Z,seed_dataset,verified
READ-2017-W52-R-105,R-105,andi.wijaya@ampera.local,5974.8760,5901.0610,73.8150,2017-12-25T00:00:00Z,2017-12-31T23:00:00Z,2017-12-31T23:00:00Z,seed_dataset,verified
READ-2018-W01-R-105,R-105,andi.wijaya@ampera.local,6020.0290,5974.8760,45.1530,2018-01-01T00:00:00Z,2018-01-07T23:00:00Z,2018-01-07T23:00:00Z,seed_dataset,verified
READ-2018-W02-R-105,R-105,andi.wijaya@ampera.local,6082.8130,6020.0290,62.7840,2018-01-08T00:00:00Z,2018-01-14T23:00:00Z,2018-01-14T23:00:00Z,seed_dataset,verified
READ-2018-W03-R-105,R-105,andi.wijaya@ampera.local,6142.0660,6082.8130,59.2530,2018-01-15T00:00:00Z,2018-01-21T23:00:00Z,2018-01-21T23:00:00Z,seed_dataset,verified
READ-2018-W04-R-105,R-105,andi.wijaya@ampera.local,6204.9570,6142.0660,62.8910,2018-01-22T00:00:00Z,2018-01-28T23:00:00Z,2018-01-28T23:00:00Z,seed_dataset,verified
READ-2018-W05-R-105,R-105,andi.wijaya@ampera.local,6267.5770,6204.9570,62.6200,2018-01-29T00:00:00Z,2018-02-04T23:00:00Z,2018-02-04T23:00:00Z,seed_dataset,verified
READ-2018-W06-R-105,R-105,andi.wijaya@ampera.local,6325.3720,6267.5770,57.7950,2018-02-05T00:00:00Z,2018-02-11T23:00:00Z,2018-02-11T23:00:00Z,seed_dataset,verified
READ-2018-W07-R-105,R-105,andi.wijaya@ampera.local,6387.3010,6325.3720,61.9290,2018-02-12T00:00:00Z,2018-02-18T23:00:00Z,2018-02-18T23:00:00Z,seed_dataset,verified
READ-2018-W08-R-105,R-105,andi.wijaya@ampera.local,6447.8410,6387.3010,60.5400,2018-02-19T00:00:00Z,2018-02-25T23:00:00Z,2018-02-25T23:00:00Z,seed_dataset,verified
READ-2018-W09-R-105,R-105,andi.wijaya@ampera.local,6506.5960,6447.8410,58.7550,2018-02-26T00:00:00Z,2018-03-04T23:00:00Z,2018-03-04T23:00:00Z,seed_dataset,verified
READ-2018-W10-R-105,R-105,andi.wijaya@ampera.local,6572.6110,6506.5960,66.0150,2018-03-05T00:00:00Z,2018-03-11T23:00:00Z,2018-03-11T23:00:00Z,seed_dataset,verified
READ-2018-W11-R-105,R-105,andi.wijaya@ampera.local,6628.3110,6572.6110,55.7000,2018-03-12T00:00:00Z,2018-03-18T23:00:00Z,2018-03-18T23:00:00Z,seed_dataset,verified
READ-2018-W12-R-105,R-105,andi.wijaya@ampera.local,6695.0660,6628.3110,66.7550,2018-03-19T00:00:00Z,2018-03-25T23:00:00Z,2018-03-25T23:00:00Z,seed_dataset,verified
READ-2018-W13-R-105,R-105,andi.wijaya@ampera.local,6760.3720,6695.0660,65.3060,2018-03-26T00:00:00Z,2018-04-01T23:00:00Z,2018-04-01T23:00:00Z,seed_dataset,verified
READ-2018-W14-R-105,R-105,andi.wijaya@ampera.local,6819.6760,6760.3720,59.3040,2018-04-02T00:00:00Z,2018-04-08T23:00:00Z,2018-04-08T23:00:00Z,seed_dataset,verified
READ-2018-W15-R-105,R-105,andi.wijaya@ampera.local,6860.5460,6819.6760,40.8700,2018-04-09T00:00:00Z,2018-04-15T23:00:00Z,2018-04-15T23:00:00Z,seed_dataset,verified
READ-2018-W16-R-105,R-105,andi.wijaya@ampera.local,6902.4970,6860.5460,41.9510,2018-04-16T00:00:00Z,2018-04-22T23:00:00Z,2018-04-22T23:00:00Z,seed_dataset,verified
READ-2018-W17-R-105,R-105,andi.wijaya@ampera.local,6945.9860,6902.4970,43.4890,2018-04-23T00:00:00Z,2018-04-29T23:00:00Z,2018-04-29T23:00:00Z,seed_dataset,verified
READ-2018-W18-R-105,R-105,andi.wijaya@ampera.local,6989.9210,6945.9860,43.9350,2018-04-30T00:00:00Z,2018-05-06T23:00:00Z,2018-05-06T23:00:00Z,seed_dataset,verified
READ-2018-W19-R-105,R-105,andi.wijaya@ampera.local,7026.5460,6989.9210,36.6250,2018-05-07T00:00:00Z,2018-05-13T23:00:00Z,2018-05-13T23:00:00Z,seed_dataset,verified
READ-2018-W20-R-105,R-105,andi.wijaya@ampera.local,7066.3410,7026.5460,39.7950,2018-05-14T00:00:00Z,2018-05-20T23:00:00Z,2018-05-20T23:00:00Z,seed_dataset,verified
READ-2018-W21-R-105,R-105,andi.wijaya@ampera.local,7118.4760,7066.3410,52.1350,2018-05-21T00:00:00Z,2018-05-27T23:00:00Z,2018-05-27T23:00:00Z,seed_dataset,verified
READ-2018-W22-R-105,R-105,andi.wijaya@ampera.local,7139.2560,7118.4760,20.7800,2018-05-28T00:00:00Z,2018-06-03T23:00:00Z,2018-06-03T23:00:00Z,seed_dataset,verified
READ-2018-W23-R-105,R-105,andi.wijaya@ampera.local,7171.6860,7139.2560,32.4300,2018-06-04T00:00:00Z,2018-06-10T23:00:00Z,2018-06-10T23:00:00Z,seed_dataset,verified
READ-2018-W24-R-105,R-105,andi.wijaya@ampera.local,7211.8960,7171.6860,40.2100,2018-06-11T00:00:00Z,2018-06-17T23:00:00Z,2018-06-17T23:00:00Z,seed_dataset,verified
READ-2018-W25-R-105,R-105,andi.wijaya@ampera.local,7245.8670,7211.8960,33.9710,2018-06-18T00:00:00Z,2018-06-24T23:00:00Z,2018-06-24T23:00:00Z,seed_dataset,verified
READ-2018-W26-R-105,R-105,andi.wijaya@ampera.local,7286.5560,7245.8670,40.6890,2018-06-25T00:00:00Z,2018-07-01T23:00:00Z,2018-07-01T23:00:00Z,seed_dataset,verified
READ-2018-W27-R-105,R-105,andi.wijaya@ampera.local,7335.3410,7286.5560,48.7850,2018-07-02T00:00:00Z,2018-07-08T23:00:00Z,2018-07-08T23:00:00Z,seed_dataset,verified
READ-2018-W28-R-105,R-105,andi.wijaya@ampera.local,7371.4160,7335.3410,36.0750,2018-07-09T00:00:00Z,2018-07-15T23:00:00Z,2018-07-15T23:00:00Z,seed_dataset,verified
READ-2018-W29-R-105,R-105,andi.wijaya@ampera.local,7413.6710,7371.4160,42.2550,2018-07-16T00:00:00Z,2018-07-22T23:00:00Z,2018-07-22T23:00:00Z,seed_dataset,verified
READ-2018-W30-R-105,R-105,andi.wijaya@ampera.local,7456.4060,7413.6710,42.7350,2018-07-23T00:00:00Z,2018-07-29T23:00:00Z,2018-07-29T23:00:00Z,seed_dataset,verified
READ-2018-W31-R-105,R-105,andi.wijaya@ampera.local,7497.0370,7456.4060,40.6310,2018-07-30T00:00:00Z,2018-08-05T23:00:00Z,2018-08-05T23:00:00Z,seed_dataset,verified
READ-2018-W32-R-105,R-105,andi.wijaya@ampera.local,7513.9970,7497.0370,16.9600,2018-08-06T00:00:00Z,2018-08-12T23:00:00Z,2018-08-12T23:00:00Z,seed_dataset,verified
READ-2018-W33-R-105,R-105,andi.wijaya@ampera.local,7528.9860,7513.9970,14.9890,2018-08-13T00:00:00Z,2018-08-19T23:00:00Z,2018-08-19T23:00:00Z,seed_dataset,verified
READ-2018-W34-R-105,R-105,andi.wijaya@ampera.local,7544.5770,7528.9860,15.5910,2018-08-20T00:00:00Z,2018-08-26T23:00:00Z,2018-08-26T23:00:00Z,seed_dataset,verified
READ-2018-W35-R-105,R-105,andi.wijaya@ampera.local,7575.5310,7544.5770,30.9540,2018-08-27T00:00:00Z,2018-09-02T23:00:00Z,2018-09-02T23:00:00Z,seed_dataset,verified
READ-2018-W36-R-105,R-105,andi.wijaya@ampera.local,7600.2020,7575.5310,24.6710,2018-09-03T00:00:00Z,2018-09-09T23:00:00Z,2018-09-09T23:00:00Z,seed_dataset,verified
READ-2018-W37-R-105,R-105,andi.wijaya@ampera.local,7631.1560,7600.2020,30.9540,2018-09-10T00:00:00Z,2018-09-16T23:00:00Z,2018-09-16T23:00:00Z,seed_dataset,verified
READ-2018-W38-R-105,R-105,andi.wijaya@ampera.local,7663.9660,7631.1560,32.8100,2018-09-17T00:00:00Z,2018-09-23T23:00:00Z,2018-09-23T23:00:00Z,seed_dataset,verified
READ-2018-W39-R-105,R-105,andi.wijaya@ampera.local,7696.7750,7663.9660,32.8090,2018-09-24T00:00:00Z,2018-09-30T23:00:00Z,2018-09-30T23:00:00Z,seed_dataset,verified
READ-2018-W40-R-105,R-105,andi.wijaya@ampera.local,7729.5850,7696.7750,32.8100,2018-10-01T00:00:00Z,2018-10-07T23:00:00Z,2018-10-07T23:00:00Z,seed_dataset,verified
READ-2018-W41-R-105,R-105,andi.wijaya@ampera.local,7762.3940,7729.5850,32.8090,2018-10-08T00:00:00Z,2018-10-14T23:00:00Z,2018-10-14T23:00:00Z,seed_dataset,verified
READ-2018-W42-R-105,R-105,andi.wijaya@ampera.local,7795.2040,7762.3940,32.8100,2018-10-15T00:00:00Z,2018-10-21T23:00:00Z,2018-10-21T23:00:00Z,seed_dataset,verified
READ-2018-W43-R-105,R-105,andi.wijaya@ampera.local,7828.0140,7795.2040,32.8100,2018-10-22T00:00:00Z,2018-10-28T23:00:00Z,2018-10-28T23:00:00Z,seed_dataset,verified
READ-2018-W44-R-105,R-105,andi.wijaya@ampera.local,7860.8230,7828.0140,32.8090,2018-10-29T00:00:00Z,2018-11-04T23:00:00Z,2018-11-04T23:00:00Z,seed_dataset,verified
